"","V1","V2","V3","V4","V5","V6"
"1",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"2",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"3",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"4",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"5",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"6",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"7",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"8",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"9",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"10",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"11",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"12",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"13",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"14",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"15",0.997914491994847,-0.843391678764691,1.18074835027057,1.28830206947836,0.997914491994847,0.772981241687015
"16",-0.997914491994847,-0.843391678764691,1.18074835027057,-0.772981241687015,0.997914491994847,0.772981241687015
"17",-0.997914491994847,-0.843391678764691,1.18074835027057,-0.772981241687015,0.997914491994847,0.772981241687015
"18",-0.997914491994847,-0.843391678764691,1.18074835027057,-0.772981241687015,0.997914491994847,0.772981241687015
"19",-0.997914491994847,-0.843391678764691,1.18074835027057,-0.772981241687015,0.997914491994847,0.772981241687015
"20",-0.997914491994847,-0.843391678764691,1.18074835027057,-0.772981241687015,0.997914491994847,0.772981241687015
"21",-0.997914491994847,1.18074835027057,1.18074835027057,-0.772981241687015,-0.997914491994847,0.772981241687015
"22",-0.997914491994847,1.18074835027057,1.18074835027057,-0.772981241687015,-0.997914491994847,0.772981241687015
"23",-0.997914491994847,1.18074835027057,1.18074835027057,-0.772981241687015,-0.997914491994847,0.772981241687015
"24",-0.997914491994847,1.18074835027057,1.18074835027057,-0.772981241687015,-0.997914491994847,0.772981241687015
"25",-0.997914491994847,1.18074835027057,1.18074835027057,-0.772981241687015,-0.997914491994847,0.772981241687015
"26",-0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"27",-0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"28",-0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"29",-0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"30",-0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"31",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"32",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"33",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"34",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"35",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"36",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"37",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"38",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
"39",0.997914491994847,1.18074835027057,-0.843391678764691,-0.772981241687015,-0.997914491994847,-1.28830206947836
