"","V1","V2","V3","V4","V5","V6"
"1",0.133443971536876,0.0754273628062095,-0.19683541970824,-0.0246964865099365,0.0720883005129132,0.0705170048993905
"2",0.0777670601758491,-0.251555499575523,0.111661370948715,-0.0962788002893908,-0.102261384728074,-0.035278256152716
"3",0.111969732235458,0.0212752719025611,-0.30098078114824,0.140963082128625,0.129435000212279,0.0715824025518533
"4",0.134297056542745,-0.0127472203651421,-0.281257388035234,0.0550338488874495,-0.0120101417513645,0.0233849707884078
"5",-0.00111823537120164,-0.285588315030083,-0.0121702763074284,-0.188278817700414,-0.184262881381744,-0.194222206746863
"6",0.109607818570422,0.028043207217738,-0.0150174293044878,-0.0973298942108494,-0.0156846754446673,-0.178875405464615
"7",-0.0114551884728054,0.000402593013892187,0.0134253086690659,0.124074155084881,0.20800471690621,-0.259747806154153
"8",0.0824236940507033,-0.0110311011027136,0.0014321220167204,-0.047596214942511,0.261694592900708,0.136353166610127
"9",-0.163112339571651,-0.129081927665925,0.0761064361129392,-0.155565104291773,0.112930899538437,0.229379030880307
"10",-0.162564920190015,0.00477557507087802,-0.0459451119741165,0.211921203685945,0.147381686271742,0.0610051478800086
"11",0.0164887977452227,0.0290642768905149,0.171996983064281,-0.0457185702652079,0.364239761733659,0.235452721006759
"12",0.113036357855652,0.0170429454076111,0.0337109724377035,0.0404796032123637,0.0694394767187786,0.0818188333320044
"13",-0.0584767577408313,0.0137277030118434,-0.0229823794240885,-0.0503202487258632,0.107110018293815,0.197660528456434
"14",0.128312077366824,0.0708754402472946,-0.00893100257589539,-0.129829600872806,-0.0664264137181338,0.118790774720524
"15",0.230811322026226,0.400003853417419,0.200118880593406,0.05062167070226,-0.174988952101602,-0.0179777728222559
"16",-0.0764738138552818,0.00834748953288823,0.0349041121045619,0.208989555590243,0.0941660871974719,-0.192576998688686
"17",-0.120337955352743,0.0262233485907104,-0.0601864263168958,0.0350358046453535,-0.134415079365821,-0.0553038296924965
"18",0.0155913674816195,-0.0596934001722843,-0.0516342103927459,0.0170564797435258,0.175762583986793,-0.0573204850612312
"19",-0.00560454114365986,-0.0256264438993963,0.124391490835603,-0.0300654118528388,0.0362576763424822,0.0451298142730645
"20",0.0468508226554678,0.0494376738885744,-0.117920129491632,-0.128460888745017,0.0873643900721429,-0.161703797494442
"21",-0.0778521596211662,-0.0375920728987828,-0.058604643417554,0.192314479451453,0.00666818390295933,0.137000008186315
"22",0.0560089346441709,-0.0523108072578348,-0.105763879997229,0.174876706254841,0.135139410571054,0.0353945650862573
"23",0.872460634842806,-0.0613062732701447,0.0510235572290344,-0.0254891989458523,0.104899149474715,0.169342165121435
"24",1.09764407756177,0.0245476170541296,0.130179018498495,0.161820039863562,-0.216879865717522,0.0183187778340663
"25",1.01515679864212,0.0144464418363764,0.129646013993174,0.0402294612708505,-0.0651692727693741,-0.0553350438671456
"26",0.89391476317509,0.00931726440770573,-0.153889662855722,-0.0411430493962252,0.266359613847536,-0.0906145974997931
"27",0.992429247235816,-0.0669217952681005,-0.202523845766015,0.151445536765657,-0.106105084527434,-0.129900769599517
"28",0.0397540993434919,0.208519539750122,-0.0300093417258772,0.126015535074662,-0.0499521738113047,-0.215379540794571
"29",-0.0655581624045186,0.0271099178600157,0.753220601681337,-0.112892715116862,-0.0483957491100563,0.0707487610667204
"30",-0.0291360078083203,0.00161436568361851,1.05988950084857,0.107525886925281,0.0537226408365476,-0.063671561540189
"31",0.199536989443034,-0.22487574489123,1.0128221353912,0.107523961427437,-0.191583557615507,-0.0683913326291897
"32",-0.0582511195020497,-0.0905979048198934,1.19332241310399,0.107904452245187,-0.254710253399167,0.0539213625165624
"33",-0.0367349370242367,0.095317938891322,1.13568178565365,0.0664793281693018,-0.0555447954532477,-0.0602484982807142
"34",-0.0596449463335708,-0.11180979379786,0.798513770322473,0.112486351458076,-0.0218607153118802,-0.288668334818409
"35",-0.124363342629641,-0.0986530669715175,0.076130296086047,-0.233743734122813,0.167567603115682,0.0331323285730888
"36",-0.106778318716201,0.192270905013995,0.0593541293979759,-0.0794797841583845,0.989724100802323,0.103988540391771
"37",-0.03344678312359,0.112211394895368,-0.00533371370961211,0.0598228726175649,0.986463466640749,-0.0637950929747107
"38",-0.149024542189878,0.026028408301826,-0.118803520142513,0.0576397542164463,1.08706004841078,0.0230706576283254
"39",0.0990875853522431,-0.0211326399934875,0.0643556929402106,0.0593991137982314,0.985312860746695,-0.163133928744664
"40",-0.181022425103147,0.0230915710836062,-0.244886260040345,0.236581953707783,0.660578916437412,0.171241181328472
"41",0.118246093650935,-0.202743372255963,-0.052974529455771,0.189529644249426,-0.0584902095130411,0.0295156846424788
"42",0.143056839627417,-0.0597121560960971,0.0959144439561075,-0.0124681825130695,0.115215541506494,0.0584055946687953
"43",0.0201827810872957,0.0655252791581408,0.0787595890498197,0.109551425215484,0.165618752538296,-0.231555609415696
"44",0.827808667955065,0.221674718802923,-0.113547196061154,0.125776300865349,-0.114907406919856,-0.0859799574593307
"45",0.988203994857415,0.090487765200411,-0.262949138810214,-0.212047008364168,0.1151384411106,-0.270490425920952
"46",1.10185890855113,-0.114216125112328,-0.171837077160568,-0.0117490640556078,0.181210408726873,-0.212312611469614
"47",1.11073389478406,-0.100798614965092,-0.318168901452217,0.0714417833786841,-0.164126428099597,-0.196975025102113
"48",1.1989575525306,-0.0362394851628237,-0.0766073087843835,0.0106621060062278,0.00792932030278298,-0.22610509356669
"49",-0.0613207847857386,0.109211917747932,-0.142127097575307,-0.170920108632225,-0.107163458294668,0.019112710880723
"50",-0.0290269229785995,-0.144754851782332,0.892254769208134,0.175153053629014,-0.208482646721343,0.0128028956205665
"51",-0.133104538595015,-0.073187117820872,0.915883458113995,-0.0177897305584558,-0.288948530915678,-0.0224452645589844
"52",0.0781455863817215,-0.24992605948916,0.907232687794472,-0.0488687739564232,0.243920962022644,-0.192547504183117
"53",-0.0391529539982968,-0.1400127176136,0.937610441736442,0.0975027253362693,-0.0616588477043398,-0.13018425939848
"54",-0.137354142964391,-0.11450031912669,1.05981980672279,-0.151766848488447,0.16368926335106,0.0355832068458526
"55",0.001134271040385,0.102439600484575,0.976694990844531,-0.112480324182366,-0.0634376371057497,0.0188372205467878
"56",0.178527160026484,0.0747430610737443,0.0657421224486174,0.00646161155822816,0.0379701832031294,0.0929790511604349
"57",-0.0909423659848465,0.165845327058674,-0.15754953535037,0.0166684372794016,1.1900788191597,0.177286745192781
